path	poi	time_1	time_2	index
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	204	20	27
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	219	20	28
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	221	20	29
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	224	20	30
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	227	20	31
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	228	20	32
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	229	20	33
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	231	20	34
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	232	20	35
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	233	20	36
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	234	20	37
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	235	20	38
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	236	20	39
161203_STAG1gfpcH8_MitoSys2\cell0016_R0005	STAG1	237	20	40
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	9	2	1
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	12	3	2
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	15	3	3
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	26	4	4
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	41	6	5
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	48	7	6
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	52	7	7
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	60	8	8
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	65	8	9
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	75	9	10
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	112	9	11
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	119	10	12
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	124	11	13
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	130	12	14
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	136	13	15
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	143	13	16
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	149	14	17
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	156	15	18
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	164	16	19
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	171	17	20
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	174	18	21
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	181	18	22
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	185	18	23
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	186	18	24
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	196	20	25
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	206	20	26
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	209	20	27
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	210	20	28
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	211	20	29
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	223	20	30
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	224	20	31
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	225	20	32
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	226	20	33
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	227	20	34
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	228	20	35
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	229	20	36
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	232	20	37
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	235	20	38
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	236	20	39
161203_STAG1gfpcH8_MitoSys2\cell0018_R0006	STAG1	237	20	40
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	10	2	1
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	14	3	2
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	20	4	3
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	27	4	4
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	35	5	5
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	36	5	6
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	41	6	7
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	53	7	8
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	57	8	9
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	59	8	10
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	64	8	11
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	65	8	12
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	69	9	13
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	83	9	14
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	84	9	15
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	85	9	16
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	88	9	17
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	89	9	18
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	90	9	19
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	91	9	20
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	92	9	21
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	96	9	22
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	112	9	23
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	118	10	24
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	126	11	25
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	133	12	26
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	139	13	27
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	144	14	28
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	148	14	29
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	153	15	30
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	156	15	31
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	160	15	32
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	165	16	33
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	168	17	34
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	175	18	35
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	185	18	36
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	190	19	37
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	196	20	38
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	206	20	39
161203_STAG1gfpcH8_MitoSys2\cell0019_R0010	STAG1	211	20	40
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	6	2	1
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	9	2	2
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	11	2	3
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	19	3	4
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	36	5	5
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	44	6	6
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	48	7	7
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	53	7	8
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	63	8	9
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	74	9	10
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	75	9	11
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	89	9	12
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	90	9	13
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	91	9	14
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	113	9	15
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	120	10	16
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	127	11	17
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	133	12	18
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	140	13	19
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	144	14	20
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	150	14	21
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	156	15	22
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	165	16	23
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	171	17	24
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	173	18	25
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	181	18	26
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	186	18	27
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	199	20	28
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	222	20	29
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	223	20	30
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	224	20	31
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	225	20	32
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	226	20	33
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	227	20	34
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	228	20	35
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	229	20	36
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	232	20	37
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	235	20	38
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	236	20	39
161203_STAG1gfpcH8_MitoSys2\cell0020_R0005	STAG1	237	20	40
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	1	1	1
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	1	1	2
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	2	1	3
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	9	2	4
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	14	3	5
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	21	4	6
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	40	6	7
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	44	6	8
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	50	7	9
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	55	8	10
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	58	8	11
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	66	9	12
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	67	9	13
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	68	9	14
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	69	9	15
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	70	9	16
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	71	9	17
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	113	9	18
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	122	10	19
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	130	12	20
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	135	12	21
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	141	13	22
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	145	14	23
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	151	15	24
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	158	15	25
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	167	16	26
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	172	18	27
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	174	18	28
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	184	18	29
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	190	19	30
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	220	20	31
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	221	20	32
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	222	20	33
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	223	20	34
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	224	20	35
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	225	20	36
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	226	20	37
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	227	20	38
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	229	20	39
161203_STAG1gfpcH8_MitoSys2\cell0026_R0011	STAG1	237	20	40
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	1	1	1
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	1	1	2
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	3	1	3
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	14	3	4
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	18	3	5
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	26	4	6
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	44	6	7
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	52	7	8
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	55	8	9
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	78	9	10
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	79	9	11
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	80	9	12
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	81	9	13
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	82	9	14
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	118	10	15
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	119	10	16
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	123	11	17
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	130	12	18
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	136	13	19
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	144	14	20
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	150	14	21
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	155	15	22
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	158	15	23
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	159	15	24
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	163	16	25
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	168	17	26
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	174	18	27
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	186	18	28
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	198	20	29
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	200	20	30
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	213	20	31
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	219	20	32
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	221	20	33
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	223	20	34
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	224	20	35
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	225	20	36
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	226	20	37
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	227	20	38
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	231	20	39
161203_STAG1gfpcH8_MitoSys2\cell0028_R0004	STAG1	237	20	40
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	2	1	1
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	5	2	2
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	11	2	3
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	17	3	4
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	37	5	5
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	42	6	6
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	44	6	7
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	53	7	8
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	58	8	9
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	65	8	10
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	110	9	11
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	111	9	12
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	112	9	13
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	116	10	14
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	122	10	15
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	130	12	16
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	134	12	17
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	141	13	18
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	144	14	19
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	150	14	20
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	156	15	21
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	170	17	22
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	173	18	23
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	176	18	24
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	184	18	25
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	188	19	26
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	191	19	27
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	198	20	28
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	199	20	29
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	200	20	30
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	201	20	31
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	202	20	32
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	203	20	33
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	204	20	34
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	206	20	35
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	224	20	36
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	226	20	37
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	227	20	38
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	229	20	39
161205_SCC1gfpc_MitoSys2\cell0001_R0025	SCC1	237	20	40
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	1	1	1
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	1	1	2
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	5	2	3
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	12	3	4
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	19	3	5
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	35	5	6
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	39	6	7
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	44	6	8
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	45	6	9
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	50	7	10
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	57	8	11
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	58	8	12
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	63	8	13
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	66	9	14
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	67	9	15
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	68	9	16
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	69	9	17
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	70	9	18
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	76	9	19
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	89	9	20
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	98	9	21
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	120	10	22
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	123	11	23
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	130	12	24
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	135	12	25
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	142	13	26
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	145	14	27
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	149	14	28
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	153	15	29
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	167	16	30
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	168	17	31
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	176	18	32
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	185	18	33
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	190	19	34
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	204	20	35
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	225	20	36
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	226	20	37
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	227	20	38
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	229	20	39
161205_SCC1gfpc_MitoSys2\cell0002_R0004	SCC1	237	20	40
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	11	2	1
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	20	4	2
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	33	5	3
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	36	5	4
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	40	6	5
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	45	6	6
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	49	7	7
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	58	8	8
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	66	9	9
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	89	9	10
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	112	9	11
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	113	9	12
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	120	10	13
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	128	11	14
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	132	12	15
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	138	13	16
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	143	13	17
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	147	14	18
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	152	15	19
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	158	15	20
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	168	17	21
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	172	18	22
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	178	18	23
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	183	18	24
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	190	19	25
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	202	20	26
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	210	20	27
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	225	20	28
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	226	20	29
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	227	20	30
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	228	20	31
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	229	20	32
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	230	20	33
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	231	20	34
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	232	20	35
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	233	20	36
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	234	20	37
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	235	20	38
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	236	20	39
161205_SCC1gfpc_MitoSys2\cell0011_R0005	SCC1	237	20	40
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	5	2	1
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	6	2	2
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	7	2	3
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	19	3	4
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	23	4	5
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	38	5	6
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	42	6	7
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	44	6	8
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	50	7	9
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	57	8	10
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	64	8	11
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	66	9	12
161205_SCC1gfpc_MitoSys2\cell0012_R0006	SCC1	67	9	13
